Class,ObsCount,amplitude,beyond1st,flux_percentile_ratio_mid20,flux_percentile_ratio_mid35,flux_percentile_ratio_mid50,flux_percentile_ratio_mid65,flux_percentile_ratio_mid80,kurtosis,max_slope,median_absolute_deviation,median_buffer_range_percentage,pair_slope_trend,pair_slope_trend_last_30,percent_amplitude,percent_difference_flux_percentile,poly1_t1,poly2_t1,poly2_t2,poly3_t1,poly3_t2,poly3_t3,poly4_t1,poly4_t2,poly4_t3,poly4_t4,skew,small_kurtosis,std,stetson_j,stetson_k
SN,168,1.4574000000000016,0.39285714285714285,0.044141540639839875,0.086853833022948,0.17403484330041752,0.27348123055764795,0.5118210694715924,-0.4489673975998181,16.289625594696655,0.5484635629251698,0.02976190476190476,0.5119047619047619,0.5666666666666667,42.68931560671298,17.236118983368893,-9.554660937409641e-05,-0.00014795222999199143,2.1258589586145205e-07,0.00017801226565982225,3.018436338109188e-07,-2.2436369164048376e-10,7.430379126771466e-05,6.506240407569655e-07,-1.156626599716538e-10,-1.7798976700723685e-13,-0.2430404336057761,-3.054654983570646,0.6764019449151315,0.7260848493429561,0.6857921235873295
AGN,306,1.5847999999999995,0.2581699346405229,0.1529810381231453,0.2676182767047593,0.40041668446943746,0.5599599915180696,0.7445443073727457,1.8954710723307664,12.3553749095287,0.29524999999999935,0.11437908496732026,0.49673202614379086,0.5,61.079722490084144,1.450355877772955,-0.000284786697877683,-0.00028479976742648626,2.2227537958700452e-07,-0.000180225667872449,2.1661719881101146e-07,-7.659762683939124e-11,-0.0001915598868173849,4.6053829638192714e-07,-7.250054788387094e-11,-1.2452761460002478e-13,0.4346205054561519,-3.0297355393434082,0.3827561582217875,1.42238446415248,0.7343678381456161
Blazar?,125,1.5130999999999997,0.312,0.06782756499434489,0.12283598604173333,0.1999750405940445,0.29694851548356355,0.5718019032429996,0.12059803657307233,9.97889543307942,0.44549939200000044,0.064,0.44,0.36666666666666664,54.47534349517686,8.25072411187613,-7.429673794133505e-05,-7.089907370491843e-05,2.6861971073753554e-08,-8.098352338007029e-05,3.137990443016536e-08,7.733374262616811e-12,0.00010099147151392736,5.018031022470031e-07,-1.9501896161997877e-10,-2.5430262435332054e-13,-0.2289546358728886,-3.073970411835266,0.5689633841611682,0.448248335502106,0.6668471732932143
CV,157,3.1877000000000013,0.4585987261146497,4.4546284809891623e-05,7.622918758963063e-05,0.00010985633328985099,0.0003438608773555852,0.000937589658529603,6.908139694819605,19.58246361887027,0.7478364801817524,0.044585987261146494,0.49044585987261147,0.5,139507.28503573706,14191.900178133767,-0.000219766377190311,-0.00027265529444591644,4.7021371574002675e-07,-0.0011354541131937698,3.3865697109487983e-07,6.521583149132907e-10,-0.0011747458586800776,1.1681332507859399e-06,7.241977768198874e-10,-4.3663050577704597e-13,-2.5417229180628125,-3.0585672392124006,1.237888708093943,3.970766717871247,0.3433814022060135
SN,27,1.3581500000000002,0.4074074074074074,0.13372955038236192,0.26680149557649896,0.3693403271775358,0.4342220733679016,0.5339064466474394,-0.6159518508338917,3.7007353367403866,0.5690554183813441,0.037037037037037035,0.48148148148148145,0.43333333333333335,32.20473357975072,8.971015059346783,-0.00011350046528231575,-0.0001615089027030861,2.4622916124262616e-07,-0.00041424038057048183,2.0720112208791945e-07,1.6684128620893902e-10,-0.00042601555162162763,2.5033607487053356e-07,1.7883969938030625e-10,-2.3865412295578693e-14,-0.16035237642941588,-3.38,0.6728853785586834,0.9784417368389529,0.7587807481747411
HPM,305,0.15660000000000007,0.3081967213114754,0.12150709474160067,0.19688543124609983,0.5058969023407051,0.6777344391170038,0.8467222015311369,0.02114195065495439,1.591536810120422,0.04931139586133087,0.6655737704918033,0.46885245901639344,0.5,0.41695778615671314,0.10738953278880219,-1.3561099798082744e-05,-1.6082257802446982e-05,-3.0778668943925245e-08,-3.994839488476546e-05,-2.8833317608185696e-08,1.5991601963274934e-11,-4.1674862690986845e-05,-6.858378737061837e-08,1.8404527013555728e-11,1.9212564741764123e-14,0.9803087986428648,-3.0298341092387386,0.060396786020846964,0.41857884709161014,0.8191581240786959
Flare,271,1.3918,0.22140221402214022,0.11413111381799877,0.1960310401328229,0.3259434020631197,0.4839263938480738,0.741237119098852,4.759966906618685,17.479638432715845,0.2090316172165412,0.16974169741697417,0.4981549815498155,0.5,39.653692697573504,1.4883106889860225,-1.9594991728911153e-05,-1.556999461037258e-05,-4.145582033222492e-08,9.043469727025957e-06,-4.083542864722642e-08,-1.6834197588650738e-11,1.2810382508258668e-05,-9.656105419599109e-08,-2.03990028239092e-11,2.7446924033843607e-14,-0.1882413381498022,-3.033623703046108,0.29656113551461466,0.13785152990914573,0.6264023427939955
CV,218,3.3148999999999997,0.42201834862385323,3.265264002597432e-05,7.128469763771159e-05,0.0001108118991199868,0.00017246514955602792,0.0005055879746240383,5.9524190149042555,12.920185208469693,0.7608228389866133,0.09174311926605505,0.5,0.4666666666666667,102811.5331625141,16044.788415946567,-8.747103116246022e-05,-8.524624662378008e-05,3.342206630570865e-07,-0.00015343378807621054,3.3822313020959697e-07,4.629409671461631e-11,-0.0001508742934351301,4.5472092298447425e-07,4.272134336587597e-11,-5.607932499275387e-14,-2.4403394411886103,-3.041925064599483,1.2926408038878185,4.346093242676236,0.3489897846118989
Blazar,127,1.988999999999999,0.2047244094488189,0.12261529153616982,0.22171973380920446,0.37544562397117104,0.48201255149030275,0.7283250611617871,4.5680184291550034,8.936302727859905,0.37796996713993397,0.08661417322834646,0.5118110236220472,0.5666666666666667,449.9205208756532,3.350430881699291,-0.00014046100078919012,1.8289079057382325e-05,2.8362647699315453e-07,-0.00015220733409712772,5.121403443755916e-07,1.97621941595851e-10,-0.0004107345907147949,2.9029378861704356e-07,6.286802472122872e-10,2.633217348973901e-13,-0.5679559706739653,-3.072774193548387,0.5252400774920689,0.20552083874610838,0.6660011244611778
CV,334,2.5928000000000004,0.07784431137724551,7.841921612292069e-05,0.00015544254327509195,0.0002510364771959195,0.0003764488642405502,0.0013520233789451673,9.213920265622379,2.5938863890102857,0.5466859765498921,0.15568862275449102,0.5089820359281437,0.5,65916.37379750737,3180.1718876059813,-1.118863825796991e-05,-5.2008729048203054e-05,1.7263949122772242e-07,-9.648408534336303e-05,1.629419959128507e-07,2.940906662478005e-11,-0.00019339031688042104,4.914718499738637e-07,1.2379392368089407e-10,-1.6334264281497534e-13,-3.1603604806505654,-3.027217631856732,0.9952538237406158,6.251950295585075,0.4497564809833763
CV,334,1.9950500000000009,0.19161676646706588,0.007386328048292772,0.013363702982894068,0.02095794217570991,0.03409961382911219,0.06637448655983669,6.305185573185057,5.865823016277822,0.4502237853634023,0.08982035928143713,0.4940119760479042,0.5333333333333333,890.8634005877124,63.01166218437605,-0.00012979681330455722,-0.00011445773373880167,-1.0184991570336524e-07,0.00013140167507939802,-7.058557667770845e-08,-1.631177644275275e-10,0.0002399087458361408,-5.858626697665155e-07,-2.6076717496379286e-10,2.4539830844591777e-13,-2.360660863756708,-3.027217631856732,0.7202314514953468,3.503763583951306,0.46033367991060664
AGN,197,1.8826,0.27411167512690354,0.10387004280155232,0.20815755213856363,0.30150942445763473,0.45206111351752826,0.7053303044564393,1.7950891040377712,26.030768017213628,0.4482189234455923,0.07106598984771574,0.5126903553299492,0.4666666666666667,251.8715671105158,4.604799973700776,-0.0003278058130695771,-0.0003373730153380314,-5.882533348944092e-08,-0.0002432935011986077,-8.61455366234375e-08,-6.808748357113798e-11,-0.000315341740205037,-3.188081419630561e-07,6.0989674899229905e-12,1.1955612314910122e-13,-0.1432877979521109,-3.0464710547184772,0.5916332149458324,0.5484713665316395,0.5621641482136438
AGN,294,1.0123999999999995,0.3979591836734694,0.1031351846733214,0.2502362697311572,0.38859690420931187,0.6097588403824193,0.8223320060844493,-0.6225176720249666,6.216191313260552,0.3262630015271412,0.14285714285714285,0.5136054421768708,0.5666666666666667,8.901473188037604,2.405042209056394,-0.000386160763645707,-0.00038640120690970554,1.695832966774319e-08,-0.00038194254700839113,1.696085399903532e-08,-2.952007766102747e-12,-0.00039008853231287414,1.0128760965925274e-07,2.555570279734024e-12,-4.016520209445842e-14,0.22270774592752854,-3.0309631407993223,0.3992529824570329,2.285734651513494,0.8102724572040952
CV,293,0.18040000000000056,0.27986348122866894,0.13444597652428583,0.2401053758898249,0.3655782878230328,0.4825583435212647,0.7491532421134025,2.3445656712386858,3.0514041349351606,0.031409703083320674,0.7337883959044369,0.46757679180887374,0.5,0.39668992377304035,0.14852406524203873,1.5852255558610127e-06,2.120716350981358e-06,-2.3812635040388836e-08,1.010802305052574e-05,-2.3587080483065117e-08,-5.22269871401023e-12,1.2144700646878178e-05,-3.9856914534355847e-08,-6.734498844409523e-12,7.726127226298102e-15,0.4181439523085183,-3.0310700319943122,0.041831630046368626,0.15665007249044477,0.758285833898577
Flare,60,1.8346999999999998,0.31666666666666665,0.05522589449975079,0.09742544414516516,0.1439854231931496,0.250563975440214,0.5880460449339395,4.69892789759691,15.641751833963507,0.4611311666666663,0.11666666666666667,0.4666666666666667,0.5,534.0355347777854,8.610196336909071,1.0065307116604831e-05,6.816040351365706e-06,9.209871399101862e-08,7.389796786683132e-05,8.745434052624481e-08,-4.5439034393052257e-11,9.177082116016148e-06,-2.80019718728761e-07,4.011983389450402e-12,1.7881443032838169e-13,-1.636762067769167,-3.158802177858439,0.6683223661645773,0.40521285210614394,0.41077745801441495
Blazar,178,1.641399999999999,0.3651685393258427,0.08233911992618555,0.15782321021885753,0.26011549254590854,0.4279312837776357,0.7200722517540724,-0.9843730223685268,8.566964117770922,0.7134156040903907,0.03932584269662921,0.4887640449438202,0.43333333333333335,15.759763839286464,10.803965138977693,-0.00037446560126233803,-0.00043383190994730747,2.8522651087394955e-07,9.795937150496836e-05,3.9319469130006276e-07,-3.8935768334649337e-10,8.046933836906593e-05,5.87218693191589e-07,-3.621363298603555e-10,-9.80514411160301e-14,0.26224677726589746,-3.051525974025974,0.8379160898073581,3.5108214705494825,0.7863131659325403
SN,117,1.7122499999999992,0.3333333333333333,0.004372372890573225,0.0075550013450990244,0.012960708062555669,0.017103243791000453,0.030917039100408154,3.6733259606734245,9.994639441689435,0.4645905763751917,0.08547008547008547,0.48717948717948717,0.5333333333333333,255.68471016678564,114.17555442130607,-0.0003451294851731025,-0.00040577576098269806,-3.499742183303844e-07,0.00026604013124782944,-5.006197190059118e-07,-4.5172045368261786e-10,0.00038981768499634506,8.141008517308606e-07,-6.420834399701327e-10,-6.291947270374401e-13,-1.7262109291720156,-3.0791762013729977,0.703387161850594,1.889008470047152,0.4615872720684792
SN,46,1.5182999999999982,0.6086956521739131,0.01317519089286316,0.019893484356339947,0.05216752621856415,0.18001243457119404,0.8611334625886086,-0.4859179716872184,2.684470824574347,0.7298996219281666,0.0,0.45652173913043476,0.4666666666666667,105.17308895669646,84.39541718520474,6.656946077198244e-05,-0.00011135408896328537,3.8145280186612487e-07,0.0003174945024533055,5.248226970833442e-07,-2.934477954472194e-10,-1.3887582705188118e-05,2.296149226253943e-06,2.2965050146766065e-10,-9.220276536808183e-13,-0.8629600962839087,-3.210887949260042,0.9009906066011868,2.4747325488614376,0.612233425584793
SN,314,1.10595,0.25477707006369427,0.08683337524585158,0.16442038813070323,0.29702299727334835,0.4525574662059008,0.6499285512202212,2.14206497626515,15.812135645839138,0.21824121059677887,0.17197452229299362,0.4968152866242038,0.43333333333333335,4.88572155192461,2.0043751621367636,-8.716804870118789e-05,-8.188521476550412e-05,-4.263994248763753e-08,-0.00011870718235972177,-4.525752595979029e-08,2.4359812849867477e-11,-9.342122780177892e-05,-2.0782069591013158e-07,1.9558040038638427e-12,7.947364330713562e-14,0.5001314484876912,-3.028969824387831,0.300076617218229,0.3933823206841501,0.725712238075579
AGN,178,1.3276500000000002,0.2696629213483146,0.11311585701297157,0.21140257302051824,0.30818953329299326,0.5075732309064881,0.6929952812814194,-0.0331215497105708,14.132321559960955,0.4376210958212361,0.07865168539325842,0.4887640449438202,0.4666666666666667,17.59518950063643,4.22811612899085,-0.00019506422022143126,-0.00016611300303629099,2.234686397982188e-07,-0.00025126740414781185,2.434365419878414e-07,6.409180052514182e-11,-0.00021404355783980524,5.795526507743595e-07,7.415943992995703e-12,-1.8011412810140903e-13,0.4308555581388087,-3.051525974025974,0.5565919615857723,0.5288743144682502,0.7485151372122424
AGN,329,0.8671999999999986,0.3768996960486322,0.1704444134575811,0.3090002387933972,0.42570660142330496,0.5454365718364355,0.7605972901388172,-0.6550200657531424,12.563760297975586,0.2788547759167046,0.060790273556231005,0.47720364741641336,0.5333333333333333,4.109754090546727,2.4590963102535746,-0.00023948029769405848,-0.00023912969864003063,-8.983425158221956e-08,-0.000433891445140208,-8.644183395363305e-08,1.2911088137610193e-10,-0.0004182905065311251,-3.575012516640438e-07,1.1994617398131578e-10,1.275153952192038e-13,0.10753866300384396,-3.027635504024315,0.32855266392108584,1.2328747488837124,0.8347492234831372
SN,89,1.426400000000001,0.38202247191011235,0.04856693961446511,0.092101332756283,0.19583757836281976,0.37397563408965445,0.6259104131834923,-0.5171466624189418,7.004288672958872,0.5492020451963129,0.07865168539325842,0.5168539325842697,0.5666666666666667,46.39145036237001,15.717509115398176,-7.8257612676048e-05,-0.0001194399859517938,4.347208712148972e-07,-0.0002708585730632135,4.177758086422887e-07,1.068761472296932e-10,-0.00023038345843346772,8.497435094968046e-07,1.0244832482834247e-10,-2.3661599118540725e-13,-0.2499584234115102,-3.1050521251002405,0.6823048470968148,0.845978443122826,0.6888202651215893
AGN,75,1.12045,0.32,0.07191361667466575,0.16655246161900963,0.25405325883706975,0.5046390405845241,0.7762628304449418,0.24494143740790042,10.576203847315062,0.33984085333333364,0.14666666666666667,0.5333333333333333,0.5666666666666667,12.176497986572265,3.7146671313569053,-0.0002682469818606475,-0.0002588040471537797,1.4705957592949502e-08,-0.00024328750734877211,-1.6983018277615128e-08,-2.8902125058301706e-11,-0.0003547485227410922,-1.4048864272946637e-07,2.6125916822565784e-10,2.1658597772092855e-13,-0.13564833796490558,-3.125570776255708,0.44662874306669226,0.1523870408875073,0.7022615120969669
AGN,290,1.1233000000000004,0.33793103448275863,0.255861434154458,0.42808430577466716,0.5673481093202665,0.7284857816559976,0.862010011955417,0.376525350326792,7.13814873418572,0.29591672770511396,0.05172413793103448,0.4793103448275862,0.4,25.314487905204768,1.4088639254182824,-0.00030913598753110776,-0.00030387455999781406,6.017377754164244e-08,-0.00038474167808039047,6.442316956568778e-08,5.47797155187328e-11,-0.00036773117351910104,2.5398230872409925e-07,3.8528816737031655e-11,-9.355411995467451e-14,-0.11341372958058392,-3.0313951800232286,0.35110956062169096,2.0721092401367938,0.8315942600722942
AGN,44,1.091750000000001,0.2727272727272727,0.12022817391502141,0.2917977243997231,0.4924686373011854,0.6390724658197982,0.8981183499790897,-0.28986098426164686,11.677013261966001,0.4542625000000003,0.09090909090909091,0.5,0.5,7.1081297953420455,4.1116552466359515,-0.0007223047719960455,-0.0013533069970822873,-9.911098666892188e-07,-0.0013646859425638018,-5.907197298232743e-07,2.9584155623582793e-10,-0.00021757069752321214,-1.430986649790949e-06,-6.228720779355041e-09,-3.698059503213759e-12,0.5661427727553187,-3.221254355400697,0.5761628476697226,0.4626726464256638,0.799459862409368
AGN?,122,1.2895499999999984,0.3524590163934426,0.1343220307166725,0.2519987712254569,0.37433155214137037,0.5070416515513767,0.7552985039601812,-0.6054863700047535,15.240430903289377,0.45197706261757536,0.07377049180327869,0.5081967213114754,0.5333333333333333,17.795241129481557,3.7846925783537984,-8.427374675763267e-05,0.00013225329391221616,4.028538808254763e-07,-0.00016024176322313463,7.250650014679855e-07,3.081342406885647e-10,-0.00022021148506723543,6.6455246626888e-07,4.0120398329509094e-10,6.026449284252639e-14,0.2544095173230534,-3.075840336134454,0.543875234132613,0.3986766899479764,0.7549841287025912
HPM,83,0.4751499999999993,0.21686746987951808,0.13000205497804995,0.24870663923203118,0.34027185481140965,0.3974138876641368,0.5967406719284896,1.1729198681661455,6.938082654435909,0.1239943388009878,0.21686746987951808,0.5060240963855421,0.5333333333333333,1.9342695039559525,0.9340918810558033,0.00012061363091664113,0.00013798258968066967,-5.480701850561352e-08,0.00018234817526136725,8.714033174397832e-07,-9.581349361280296e-10,9.009137892200796e-05,7.257111289435865e-07,1.1376592899882845e-10,-7.888715997987858e-13,-0.21106632248826201,-3.112962962962963,0.16320460400413264,0.05545657943032745,0.7521133592169446
SN?,23,1.5422499999999992,0.391304347826087,0.06838997728908887,0.17021650728314827,0.1921779378236301,0.25706159905946524,0.7142582588938486,2.7706396055987126,2.7697229870223743,0.5281236294896027,0.043478260869565216,0.4782608695652174,0.36666666666666664,188.9765515036043,10.8248405886348,-0.0001821484864622527,-0.00014815609368890872,1.0743981252322785e-07,-0.0009238716822937847,4.5354483452960527e-07,5.932506960580012e-10,-0.0012016102230189255,-4.7080851471972244e-07,9.206184226407153e-10,4.85989693071168e-13,-1.3727627786902792,-3.4571428571428573,0.7014267083549612,0.2731656413690426,0.501491389261707
CV,253,2.2749499999999987,0.2964426877470356,0.04605754693657564,0.0892432816691745,0.12170171807980543,0.18264662469122223,0.3953965395854037,7.11074535250827,11.344067136286423,0.4454822384352213,0.07114624505928854,0.4901185770750988,0.43333333333333335,1730.809030750108,11.39532263073607,1.5779544770422413e-05,1.7139191630242958e-05,-3.317669560296086e-08,0.0004258822553816446,1.0441948609062318e-09,-2.746820469546994e-10,0.0004086618190885118,2.644123114193072e-07,-2.550299481642627e-10,-1.2949691783955275e-13,-1.778788317535052,-3.0360478087649403,0.6510090163559072,1.0337260406276523,0.4049654672040308
AGN,204,1.0981999999999985,0.3137254901960784,0.14282766198407731,0.25567332835758244,0.3788013283483339,0.5325815938054752,0.7354050710838431,0.31805400969786435,11.442732788704564,0.3309099048442914,0.08823529411764706,0.5,0.4,6.241023450100714,2.6939583128540283,-0.0002787551719365582,-0.0002956764965826362,-3.780751388567972e-08,-0.00023830367174579697,-6.854771384120998e-08,-4.6266484651867784e-11,-0.00026271791659707064,-1.0928879254628295e-07,-1.7519341419359043e-11,2.6680669131865205e-14,0.5200383456803085,-3.0448500073887987,0.41520145445327133,0.5290231762430353,0.8004071821045073
Flare,331,1.3490000000000002,0.02416918429003021,0.15582994862187058,0.2839823628941274,0.4212984710326924,0.5364761715196524,0.7389956180978067,183.06836385600906,10.917313141044717,0.06013439818913643,0.5196374622356495,0.4622356495468278,0.5,253.62438907576274,0.3051902900484819,-1.3820870780955798e-05,-1.4389679617941556e-05,1.006927972314025e-08,-4.258742264428052e-05,9.911937892238817e-09,1.8862565669388076e-11,-3.698895244563611e-05,-1.0024516679737495e-07,1.439170797614883e-11,5.204918860245822e-14,-12.032105790699761,-3.0274668248202237,0.1530064329348749,0.2143527460091111,0.2881646856857649
